Unnamed: 0,Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,_BaseArticleURL
140,11,"D Castilla, MV Navarro-Haro, C Suso-Ribera…",Ecological momentary intervention to enhance emotion regulation in healthcare workers via smartphone: a randomized controlled trial protocol,2022.0,BMC psychiatry,Springer,https://link.springer.com/article/10.1186/s12888-022-03800-x,"https://scholar.google.com/scholar?cites=13753203142197810273&as_sdt=2005&sciodt=0,5&hl=en",14,2024-06-11 20:16:42,HTML,10.1186/s12888-022-03800-x,,,,,,,11,5.5,3,4,2.0,"Background

CUIDA-TE is an APP that offers transdiagnostic cognitive behavioral therapy focused on enhancing emotion regulation. As a novelty, it incorporates ecological momentary interventions (EMI), which can provide psychological support in real time, when suffering arises. The main goal of the study is to evaluate the efficacy of CUIDA-TE to improve emotion regulation in healthcare workers, a population that has been particularly emotionally impacted by the COVID-19 pandemic.

Methods

In this three-arm, randomized controlled trial (RCT) the study sample will be composed of a minimum of 174 healthcare workers. They will be randomly assigned to a 2-month EMI group (CUIDA-TE APP, n ≥ 58), a 2-month ecological momentary assessment (EMA) only group (MONITOR EMOCIONAL APP, n ≥ 58), or a wait-list control group (no daily monitoring nor intervention, n ≥ 58). CUIDA-TE will provide EMI if EMA reveals emotional problems, poor sleep quality/quantity, burnout, stress, or low perceived self-efficacy when regulating emotions. Depression will be the primary outcome. Secondary outcomes will include emotion regulation, quality of life, and resilience. Treatment acceptance and usability will also be measured. Primary and secondary outcomes will be obtained at pre- and post-intervention measurements, and at the 3-month follow-up for all groups.

Discussion

To our knowledge, this is the first RCT that evaluates the efficacy of an APP-based EMI to improve emotion regulation skills in healthcare workers. This type of intervention might ultimately help disseminate treatments and reach a larger number of individuals than traditional face-to-face individual therapies.

Trial registration

ClinicalTrial.gov: NCT04958941 Registered 7 Jun 2021.

Study status

Participant recruitment has not started.",https://link.springer.com/article/10.1186/s12888-022-03800-x,"https://scholar.google.com/scholar?q=related:YZR85mMx3b4J:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",link.springer.com
141,11,"R Lucas-Thompson, N Seiter, PC Broderick…",Moving 2 Mindful (M2M) study protocol: testing a mindfulness group plus ecological momentary intervention to decrease stress and anxiety in adolescents from high …,2019.0,BMJ open,bmjopen.bmj.com,https://bmjopen.bmj.com/content/9/11/e030948.abstract,"https://scholar.google.com/scholar?cites=7874563300095293779&as_sdt=2005&sciodt=0,5&hl=en",150,2024-06-11 20:16:42,,,,,,,,,11,2.2,3,4,5.0,"Abstract

Introduction Interparental conflict exposure places adolescents at risk for problems with stress and anxiety; existing prevention/intervention strategies focus on reducing interparental conflict. Mindfulness-based programmes may be a promising treatment strategy for this population, but studies have not yet tested whether they are effective in this high-conflict context. In addition, evidence suggests that extensions to traditional treatments, such as delivering components in daily life that are tailored to moments of need, can increase treatment efficacy, particularly when combined with in-person treatments and particularly for adolescents. However, there are no such extensions to mindfulness interventions available. The Moving 2 Mindful study aims to (1) develop an ecological momentary intervention (EMI) supplement to Learning to BREATHE (L2B), an evidence-based mindfulness intervention for adolescents; (2) refine the EMI programme and determine the best delivery plan; (3) examine the feasibility and acceptability of L2B Plus (L2B plus the developed supplement) and (4) examine the potential for L2B Plus to reduce stress and anxiety for adolescents from high-conflict homes.

Methods and analysis The Moving 2 Mindful study proposes a mixed-methods approach to developing and refining a multimethod adaptive supplement to L2B. Feasibility, acceptability and potential effectiveness will be tested in a sample of 38 families, who will be randomly assigned to receive L2B Plus or an active health and wellness control condition and followed until 3 months postintervention. A range of psychosocial and physiological factors will be assessed at multiple time points. This study is registered with clinicaltrials.gov (ID NCT03869749; pre-results).

Ethics and dissemination The Institutional Review Board at Colorado State University has approved this study. Findings will be disseminated in scientific journals and conferences, whether they are positive, negative or inconclusive.",https://bmjopen.bmj.com/content/bmjopen/9/11/e030948.full.pdf,"https://scholar.google.com/scholar?q=related:U_mBp5kRSG0J:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",bmjopen.bmj.com
144,11,"BA Hultgren, NM Scaglione, A Buben, R Turrisi",Examining protocol compliance and self-report congruence between daily diaries and event-contingent ecological momentary assessments of college student …,2020.0,Addictive behaviors,Elsevier,https://www.sciencedirect.com/science/article/pii/S0306460320306018,"https://scholar.google.com/scholar?cites=3968944815094153774&as_sdt=2005&sciodt=0,5&hl=en",256,2024-06-11 20:16:42,,,,,,,,,11,2.75,3,4,4.0,"Highlights

•

A Alcohol use and intoxication were similar in event-contingent EMA and daily diaries.

•

Daily diaries had higher compliance than event-contingent EMA on drinking days.

•

Missing EMA associated with higher alcohol use and intoxication reported in daily diaries.

Abstract
Background

Daily diaries and ecological momentary assessments (EMA) are frequently used to assess event-level college student drinking. While both methods have advantages, they also raise questions about data validity, particularly in regard to alcohol’s impact on protocol compliance. The current study examined congruence in drinking behaviors reported via retrospective daily diaries and event-contingent drinking logs, protocol compliance with each method, and the extent to which alcohol consumption impacted compliance.

Methods

Participants were first-semester college women (n = 69) who reported 4+ drinks during an occasion at least once in the past month. Participants reported the number of drinks consumed and subjective intoxication using a 14-day EMA protocol. Event-contingent drinking logs (via self-initiated EMA) assessed behavior immediately after each drinking event; daily diaries assessed behaviors from the previous day. Pairwise correlations examined congruence between drinking logs and corresponding daily dairies; protocol compliance was examined through descriptive analysis of data missingness; and multilevel regression models assessed the associations between protocol compliance, alcohol consumption, and subjective intoxication.

Results

Drinking log and daily diary reports were highly correlated (r’s = 0.70 to 0.93). On drinking days, diary reports had higher protocol compliance (96.0%) compared to momentary drinking logs (41.4%). Drinking log missingness was associated with greater alcohol use and subjective intoxication reported in the corresponding daily diary (p’s < 0.05).

Conclusions

Similarities in reports of alcohol consumption and subjective intoxication, coupled with higher missingness of momentary assessments suggest daily diaries may have methodological advantages and unique utility in supplementing momentary assessments.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7919385/,"https://scholar.google.com/scholar?q=related:LsLQ7EeGFDcJ:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",www.sciencedirect.com
147,10,"A Colonna, A Bracci, J Ahlberg…",Ecological momentary assessment of awake bruxism behaviors: a scoping review of findings from smartphone-based studies in healthy young adults,2023.0,Journal of clinical …,mdpi.com,https://www.mdpi.com/2077-0383/12/5/1904,"https://scholar.google.com/scholar?cites=768477481421527485&as_sdt=2005&sciodt=0,5&hl=en",123,2024-06-11 20:16:42,HTML,,,,,,,,10,10.0,3,4,1.0,"Abstract
Background: The recent introduction of ecological momentary assessment (EMA) smartphone-based strategies has allowed achieving some interesting data on the frequency of different awake bruxism (AB) behaviors reported by an individual in the natural environment. Objective: The present paper aims to review the literature on the reported frequency of AB based on data gathered via smartphone EMA technology. Methods: On September 2022, a systematic search in the Pubmed, Scopus and Google Scholar databases was performed to identify all peer-reviewed English-language studies assessing awake bruxism behaviors using a smartphone-based Ecological Momentary Assessment. The selected articles were assessed independently by two authors according to a structured reading of the articles’ format (PICO). Results: A literature search, for which the search terms “Awake Bruxism” and “Ecological Momentary Assessment” were used, identified 15 articles. Of them, eight fulfilled the inclusion criteria. The results of seven studies using the same smartphone-based app reported a frequency of AB behaviors in the range between 28.3 and 40% over one week, while another investigation adopted a different smartphone-based EMA approach via WhatsApp using a web-based survey program and reported an AB frequency of 58.6%. Most included studies were based on convenience samples with limited age range, highlighting the need for more studies on other population samples. Conclusions: Despite the methodological limits, the results of the reviewed studies provide a standpoint for comparison for future studies on the epidemiology of awake bruxism behaviors.",https://www.mdpi.com/2077-0383/12/5/1904,"https://scholar.google.com/scholar?q=related:vVkEojIuqgoJ:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",www.mdpi.com
154,8,"ML Barrigon, A Porras-Segovia, P Courtet…",Smartphone-based Ecological Momentary Intervention for secondary prevention of suicidal thoughts and behaviour: protocol for the SmartCrisis V. 2.0 randomised …,2022.0,BMJ open,bmjopen.bmj.com,https://bmjopen.bmj.com/content/12/9/e051807.abstract,"https://scholar.google.com/scholar?cites=1447282074761640155&as_sdt=2005&sciodt=0,5&hl=en",53,2024-06-11 20:16:42,,,,,,,,,8,4.0,2,4,2.0,"Abstract

Introduction Suicide is one of the leading public health issues worldwide. Mobile health can help us to combat suicide through monitoring and treatment. The SmartCrisis V.2.0 randomised clinical trial aims to evaluate the effectiveness of a smartphone-based Ecological Momentary Intervention to prevent suicidal thoughts and behaviour.

Methods and analysis The SmartCrisis V.2.0 study is a randomised clinical trial with two parallel groups, conducted among patients with a history of suicidal behaviour treated at five sites in France and Spain. The intervention group will be monitored using Ecological Momentary Assessment (EMA) and will receive an Ecological Momentary Intervention called ‘SmartSafe’ in addition to their treatment as usual (TAU). TAU will consist of mental health follow-up of the patient (scheduled appointments with a psychiatrist) in an outpatient Suicide Prevention programme, with predetermined clinical appointments according to the Brief Intervention Contact recommendations (1, 2, 4, 7 and 11 weeks and 4, 6, 9 and 12 months). The control group would receive TAU and be monitored using EMA.

Ethics and dissemination This study has been approved by the Ethics Committee of the University Hospital Fundación Jiménez Díaz. It is expected that, in the near future, our mobile health intervention and monitoring system can be implemented in routine clinical practice. Results will be disseminated through peer-reviewed journals and psychiatric congresses. Reference number EC005-21_FJD. Participants gave informed consent to participate in the study before taking part.

Trial registration number NCT04775160.",https://bmjopen.bmj.com/content/bmjopen/12/9/e051807.full.pdf,"https://scholar.google.com/scholar?q=related:2zj1A2HHFRQJ:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",bmjopen.bmj.com
158,8,"D Edge, A Newbold, T Ehring, T Rosenkranz, M Frost…",Reducing worry and rumination in young adults via a mobile phone app: study protocol of the ECoWeB (Emotional Competence for Well-Being in Young …,2021.0,BMC psychiatry,Springer,https://link.springer.com/article/10.1186/s12888-021-03536-0,"https://scholar.google.com/scholar?cites=7018454288821588267&as_sdt=2005&sciodt=0,5&hl=en",281,2024-06-11 20:16:42,HTML,10.1186/s12888-021-03536-0,,,,,,,8,2.67,1,6,3.0,"Background

Promoting well-being and preventing poor mental health in young people is a major global priority. Building emotional competence skills via a mobile app may be an effective, scalable and acceptable way to do this. A particular risk factor for anxiety and depression is elevated worry and rumination (repetitive negative thinking, RNT). An app designed to reduce RNT may prevent future incidence of depression and anxiety.

Method/design

The Emotional Competence for Well-Being in Young Adults study developed an emotional competence app to be tested via randomised controlled trials in a longitudinal prospective cohort. This off-shoot study adapts the app to focus on targeting RNT (worry, rumination), known risk factors for poor mental health. In this study, 16–24 year olds in the UK, who report elevated worry and rumination on standardised questionnaires are randomised to (i) receive the RNT-targeting app immediately for 6 weeks (ii) a waiting list control who receive the app after 6 weeks. In total, the study will aim to recruit 204 participants, with no current diagnosis of major depression, bipolar disorder or psychosis, across the UK. Assessments take place at baseline (pre-randomisation), 6 and 12 weeks post-randomisation. Primary endpoint and outcome for the study is level of rumination assessed on the Rumination Response Styles Questionnaire at 6 weeks. Worry, depressive symptoms, anxiety symptoms and well-being are secondary outcomes. Compliance, adverse events and potentially mediating variables will be carefully monitored.

Discussion

This trial aims to better understand the benefits of tackling RNT via an mobile phone app intervention in young people. This prevention mechanism trial will establish whether targeting worry and rumination directly via an app provides a feasible approach to prevent depression and anxiety, with scope to become a widescale public health strategy for preventing poor mental health and promoting well-being in young people.

Trial registration

ClinicalTrials.gov, NCT04950257. Registered 6 July 2021 – Retrospectively registered.",https://link.springer.com/article/10.1186/s12888-021-03536-0,"https://scholar.google.com/scholar?q=related:KxGHhf2OZmEJ:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",link.springer.com
167,7,"BC Riordan, S Moradi, KB Carey…",Effectiveness of a combined web-based and ecological momentary intervention for incoming first-year university students: Protocol for a 3-arm randomized …,2018.0,JMIR research …,researchprotocols.org,https://www.researchprotocols.org/2018/5/e10164/,"https://scholar.google.com/scholar?cites=16470293320113282045&as_sdt=2005&sciodt=0,5&hl=en",187,2024-06-11 20:16:42,HTML,,,,,,,,7,1.17,2,4,6.0,"Abstract

Background:
Alcohol use among university students is common, and those who drink often choose to drink heavily (ie, 4 or more drinks per session for women or 5 or more for men). Web-based interventions (WBIs), in which students complete assessments and receive personalized feedback about their alcohol use, and ecological momentary interventions (EMIs), which use mobile devices as a method of delivering intervention information, are 2 methods that have had some success in reducing alcohol use among university students.


Objective:
The aim of this study was to investigate the effectiveness of a combined WBI and EMI intervention to reduce alcohol use among university students.


Methods:
The study is a 3-arm randomized controlled trial. Participants will be randomized into either a WBI+EMI condition, a WBI-only condition, or an assessment-only control. Our sample will consist of first-year university students, recruited through 5 residential colleges at the University of Otago, New Zealand. All participants will complete an online survey at baseline (ie, before Orientation Week); those in the WBI-only and WBI+EMI conditions will immediately receive personalized feedback (ie, the WBI), whereas participants in the assessment-only condition will receive no feedback. In addition, participants randomized into the WBI+EMI, but not those in the WBI-only or assessment-only groups, will receive 8 Orientation Week (2 per day on nights with large social events) and 6 academic year EMIs (delivered fortnightly). Participants in all conditions will complete brief surveys at the end of the first and second semester and report their weekend alcohol use fortnightly throughout each semester via ecological momentary assessments.


Results:
The primary hypothesis is that participants in the WBI+EMI group will consume significantly fewer drinks during weekends in their first semester at university compared with WBI-only and assessment-only groups. Secondary hypotheses are that, when compared with the WBI-only and assessment-only groups, the WBI+EMI group will report consuming fewer drinks during Orientation Week, report experiencing fewer negative alcohol-related consequences after first semester, and report lower Alcohol Use Disorder Identification Test-Consumption scores following their first semester.


Conclusions:
This study adds to a growing body of work investigating the utility of WBIs and EMIs in curbing alcohol consumption. In addition, the study will help to inform policy approaches aimed at curbing alcohol consumption and alcohol-related harm in university students.


Trial Registration:
Australian New Zealand Clinical Trials Registry ACTRN12618000015246; https://www.anzctr.org.au/Trial/Registration/TrialReview.aspx?id=374104&isReview=true (Archived by WebCite at http://www.webcitation.org/6z9jRLTz6)


Registered Report Identifier:
RR1-10.2196/10164


JMIR Res Protoc 2018;7(5):e10164

doi:10.2196/10164


Keywords
alcohol drinking in college (1); clinical trial (161); smartphone (786); internet (1078) 
We also recommend
An Ecological Momentary Intervention to Reduce Alcohol Consumption in Young Adults Delivered During Drinking Events: Protocol for a Pilot Randomized Controlled Trial
Cassandra JC Wright et al., JMIR Res Protoc, 2017
Cross-Tailoring Integrative Alcohol and Risky Sexual Behavior Feedback for College Students: Protocol for a Hybrid Type 1 Effectiveness-Implementation Trial
Anne E Ray et al., JMIR Res Protoc, 2023
Effectiveness of an Ecological Momentary Intervention for Reducing Risky Alcohol Consumption Among Young Adults: Protocol for a Three-Arm Randomized Controlled Trial
Cassandra Wright et al., JMIR Res Protoc, 2020
Effectiveness of a Text Messaging–Based Intervention Targeting Alcohol Consumption Among University Students: Randomized Controlled Trial
Kristin Thomas et al., JMIR Mhealth Uhealth, 2018
Mobile Phone-Based Ecological Momentary Intervention to Reduce Young Adults’ Alcohol Use in the Event: A Three-Armed Randomized Controlled Trial
Cassandra Wright et al., JMIR Mhealth Uhealth, 2018
Lavender oil preparation Silexan is effective in mild-to-moderate major depression: a randomized, placebo- and reference-controlled trial
Siegfried Kasper et al., European Archives of Psychiatry and Clinical Neuroscience, 2024
Long-term potassium binder use for HK may improve clinical outcomes in CKD
Obi Y, et al. Kidney Med. 2024;6(1):100757.
Discover how long-term patiromer use may be associated with improved survival in CKD
Obi Y, et al. Kidney Med. 2024;6(1):100757.
To access published research related to Alpha-1 antitrypsin deficiency (AATD), visit Unite Alpha
.
Visit Unite Alpha, the Alpha-1 antitrypsin deficiency (AATD) Scientific Hub, to learn more about AATD
.
Powered by
I consent to the use of Google Analytics and related cookies across the TrendMD network (widget, website, blog). For more information, see our Privacy Settings and Terms of Use.
Yes No ",https://www.researchprotocols.org/2018/5/e10164/,"https://scholar.google.com/scholar?q=related:_VvX44I8kuQJ:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",www.researchprotocols.org
174,6,"SN Rodda, KL Bagot, SS Merkouris…",Smartphone app delivery of a just-in-time adaptive intervention for adult gamblers (gambling habit hacker): protocol for a microrandomized trial,2022.0,JMIR Research …,researchprotocols.org,https://www.researchprotocols.org/2022/7/e38919,"https://scholar.google.com/scholar?cites=13522325334894909245&as_sdt=2005&sciodt=0,5&hl=en",134,2024-06-11 20:16:42,HTML,,,,,,,,6,3.0,2,4,2.0,"Abstract

Background:
People with gambling problems frequently report repeated unsuccessful attempts to change their behavior. Although many behavior change techniques are available to individuals to reduce gambling harm, they can be challenging to implement or maintain. The provision of implementation support tailored for immediate, real-time, individualized circumstances may improve attempts at behavior change.


Objective:
We aimed to develop and evaluate a Just-In-Time Adaptive Intervention (JITAI) for individuals who require support to adhere to their gambling limits. JITAI development is based on the principles of the Health Action Process Approach with delivery, in alignment with the principles of self-determination theory. The primary objective was to determine the effect of action- and coping planning compared with no intervention on the goal of subsequently adhering to gambling expenditure limits.


Methods:
Gambling Habit Hacker is delivered as a JITAI providing in-the-moment support for adhering to gambling expenditure limits (primary proximal outcome). Delivered via a smartphone app, this JITAI delivers tailored behavior change techniques related to goal setting, action planning, coping planning, and self-monitoring. The Gambling Habit Hacker app will be evaluated using a 28-day microrandomized trial. Up to 200 individuals seeking support for their own gambling from Australia and New Zealand will set a gambling expenditure limit (ie, goal). They will then be asked to complete 3 time-based ecological momentary assessments (EMAs) per day over a 28-day period. EMAs will assess real-time adherence to gambling limits, strength of intention to adhere to goals, goal self-efficacy, urge self-efficacy, and being in high-risk situations. On the basis of the responses to each EMA, participants will be randomized to the control (a set of 25 self-enactable strategies containing names only and no implementation information) or intervention (self-enactable strategy implementation information with facilitated action- and coping planning) conditions. This microrandomized trial will be supplemented with a 6-month within-group follow-up that explores the long-term impact of the app on gambling expenditure (primary distal outcome) and a range of secondary outcomes, as well as an evaluation of the acceptability of the JITAI via postintervention surveys, app use and engagement indices, and semistructured interviews. This trial has been approved by the Deakin University Human Research Ethics Committee (2020-304).


Results:
The intervention has been subject to expert user testing, with high acceptability scores. The results will inform a more nuanced version of the Gambling Habit Hacker app for wider use.


Conclusions:
Gambling Habit Hacker is part of a suite of interventions for addictive behaviors that deliver implementation support grounded in lived experience. This study may inform the usefulness of delivering implementation intentions in real time and in real-world settings. It potentially offers people with gambling problems new support to set their gambling intentions and adhere to their limits.


Trial Registration:
Australian New Zealand Clinical Trials Registry ACTRN12622000497707; www.anzctr.org.au/Trial/Registration/TrialReview.aspx?id=383568


International Registered Report Identifier (IRRID):
DERR1-10.2196/38919


JMIR Res Protoc 2022;11(7):e38919

doi:10.2196/38919


Keywords
Just-In-Time Adaptive Intervention (30); JITAI (11); ecological momentary assessment (234); EMA (33); ecological momentary intervention (23); EMI (5); gambling (18); behavior change technique (15); implementation intentions (2); action planning (6); coping planning (3); microrandomized trial (12); mobile phone (2900) ",https://www.researchprotocols.org/2022/7/e38919,"https://scholar.google.com/scholar?q=related:PRetaz_zqLsJ:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",www.researchprotocols.org
186,4,"A Takano, K Ono, K Nozawa, M Sato…",… Mobile App–Based mHealth Approach for Investigating Substance Use and Related Factors in Daily Life: Protocol for an Ecological Momentary Assessment …,2023.0,JMIR Research …,researchprotocols.org,https://www.researchprotocols.org/2023/1/e44275,"https://scholar.google.com/scholar?cites=12127717975568689898&as_sdt=2005&sciodt=0,5&hl=en",102,2024-06-11 20:16:42,HTML,,,,,,,,4,4.0,1,5,1.0,"Abstract

Background:
Digital health technologies using mobile apps and wearable devices are a promising approach to the investigation of substance use in the real world and for the analysis of predictive factors or harms from substance use. Moreover, consecutive repeated data collection enables the development of predictive algorithms for substance use by machine learning methods.


Objective:
We developed a new self-monitoring mobile app to record daily substance use, triggers, and cravings. Additionally, a wearable activity tracker (Fitbit) was used to collect objective biological and behavioral data before, during, and after substance use. This study aims to describe a model using machine learning methods to determine substance use.


Methods:
This study is an ongoing observational study using a Fitbit and a self-monitoring app. Participants of this study were people with health risks due to alcohol or methamphetamine use. They were required to record their daily substance use and related factors on the self-monitoring app and to always wear a Fitbit for 8 weeks, which collected the following data: (1) heart rate per minute, (2) sleep duration per day, (3) sleep stages per day, (4) the number of steps per day, and (5) the amount of physical activity per day. Fitbit data will first be visualized for data analysis to confirm typical Fitbit data patterns for individual users. Next, machine learning and statistical analysis methods will be performed to create a detection model for substance use based on the combined Fitbit and self-monitoring data. The model will be tested based on 5-fold cross-validation, and further preprocessing and machine learning methods will be conducted based on the preliminary results. The usability and feasibility of this approach will also be evaluated.


Results:
Enrollment for the trial began in September 2020, and the data collection finished in April 2021. In total, 13 people with methamphetamine use disorder and 36 with alcohol problems participated in this study. The severity of methamphetamine or alcohol use disorder assessed by the Drug Abuse Screening Test-10 or the Alcohol Use Disorders Identification Test-10 was moderate to severe. The anticipated results of this study include understanding the physiological and behavioral data before, during, and after alcohol or methamphetamine use and identifying individual patterns of behavior.


Conclusions:
Real-time data on daily life among people with substance use problems were collected in this study. This new approach to data collection might be helpful because of its high confidentiality and convenience. The findings of this study will provide data to support the development of interventions to reduce alcohol and methamphetamine use and associated negative consequences.


International Registered Report Identifier (IRRID):
DERR1-10.2196/44275


JMIR Res Protoc 2023;12:e44275

doi:10.2196/44275


Keywords
alcohol and drug use (1); alcoholism (9); digital health (1748); drug use (16); ecological momentary assessment (234); ecological momentary intervention (23); electronic health record (355); Fitbit (49); machine learning (1226); mHealth (2929); mobile app (550); self-monitoring (87); wearables devices (1) ",https://www.researchprotocols.org/2023/1/e44275,"https://scholar.google.com/scholar?q=related:6irkTT5PTqgJ:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",www.researchprotocols.org
190,4,"NA Dowling, SS Merkouris, GJ Youssef…",A gambling just-in-time adaptive intervention (GamblingLess: in-the-moment): protocol for a microrandomized trial,2022.0,JMIR Research …,researchprotocols.org,https://www.researchprotocols.org/2022/8/e38958/,"https://scholar.google.com/scholar?cites=17540956251009898128&as_sdt=2005&sciodt=0,5&hl=en",216,2024-06-11 20:16:42,HTML,,,,,,,,4,2.0,1,4,2.0,"Abstract

Background:
The presence of discrete but fluctuating precipitants, in combination with the dynamic nature of gambling episodes, calls for the development of tailored interventions delivered in real time, such as just-in-time adaptive interventions (JITAIs). JITAIs leverage mobile and wireless technologies to address dynamically changing individual needs by providing the type and amount of support required at the right time and only when needed. They have the added benefit of reaching underserved populations by providing accessible, convenient, and low-burden support. Despite these benefits, few JITAIs targeting gambling behavior are available.


Objective:
This study aims to redress this gap in service provision by developing and evaluating a theoretically informed and evidence-based JITAI for people who want to reduce their gambling. Delivered via a smartphone app, GamblingLess: In-The-Moment provides tailored cognitive-behavioral and third-wave interventions targeting cognitive processes explicated by the relapse prevention model (cravings, self-efficacy, and positive outcome expectancies). It aims to reduce gambling symptom severity (distal outcome) through short-term reductions in the likelihood of gambling episodes (primary proximal outcome) by improving craving intensity, self-efficacy, or expectancies (secondary proximal outcomes). The primary aim is to explore the degree to which the delivery of a tailored intervention at a time of cognitive vulnerability reduces the probability of a subsequent gambling episode.


Methods:
GamblingLess: In-The-Moment interventions are delivered to gamblers who are in a state of receptivity (available for treatment) and report a state of cognitive vulnerability via ecological momentary assessments 3 times a day. The JITAI will tailor the type, timing, and amount of support for individual needs. Using a microrandomized trial, a form of sequential factorial design, each eligible participant will be randomized to a tailored intervention condition or no intervention control condition at each ecological momentary assessment across a 28-day period. The microrandomized trial will be supplemented by a 6-month within-group follow-up evaluation to explore long-term effects on primary (gambling symptom severity) and secondary (gambling behavior, craving severity, self-efficacy, and expectancies) outcomes and an acceptability evaluation via postintervention surveys, app use and engagement indices, and semistructured interviews. In all, 200 participants will be recruited from Australia and New Zealand.


Results:
The project was funded in June 2019, with approval from the Deakin University Human Research Ethics Committee (2020-304). Stakeholder user testing revealed high acceptability scores. The trial began on March 29, 2022, and 84 participants have been recruited (as of June 24, 2022). Results are expected to be published mid-2024.


Conclusions:
GamblingLess: In-The-Moment forms part of a suite of theoretically informed and evidence-based web-based and mobile gambling interventions. This trial will provide important empirical data that can be used to facilitate the JITAI’s optimization to make it a more effective, efficient, and scalable tailored intervention.


Trial Registration:
Australian New Zealand Clinical Trials Registry (ANZCTR) ACTRN12622000490774; https://www.anzctr.org.au/Trial/Registration/TrialReview.aspx?id=380757&isClinicalTrial=False


International Registered Report Identifier (IRRID):
PRR1-10.2196/38958


JMIR Res Protoc 2022;11(8):e38958

doi:10.2196/38958


Keywords
mobile health (1629); mHealth (2929); just-in-time adaptive intervention (30); ecological momentary intervention (23); microrandomized trial (12); gambling (18); addiction (69); treatment (274); intervention (560); protocol (199); relapse (16); mobile phone (2900) ",https://www.researchprotocols.org/2022/8/e38958/,"https://scholar.google.com/scholar?q=related:kNYcOsb-bfMJ:scholar.google.com/&scioq=%22ecological+momentary+assessment%22%7C%22experience+sampling%22+%22ecological+momentary+intervention%22+%22mobile%22%7C%22smartphone%22%7C%22app%22&hl=en&as_sdt=0,5&as_vis=1",www.researchprotocols.org
