url,classification,readme_check,missing_info,description,languages
https://github.com/xuancong84/AndroidAccessibilityDemo,Unrelated,FALSE,FALSE,A demo testing what information an Android assessibility service can capture,['Java']
https://github.com/BIDMCDigitalPsychiatry/LAMP-core-android,Potential,FALSE,FALSE,Core scaffolding for digital phenotyping apps with reactive user interfaces. (Android),"['Kotlin', 'Java']"
https://github.com/cph-cachet/carp.client-api-flask,Unrelated,FALSE,FALSE,"This is a sample project that provides all existing endpoints to communicate with the [CARP Webservices API](https://carp.cachet.dk) platform using the async framework, namely [FastAPI](http://fastapi.tiangolo.com).","['Python', 'PowerShell', 'Shell', 'CSS', 'PureBasic', 'HTML', 'Dockerfile']"
https://github.com/cph-cachet/carp.client-fastAPI,Unrelated,FALSE,FALSE,"This is a sample project that provides all existing endpoints to communicate with the [CARP Webservices API](https://carp.cachet.dk) platform using the async framework, namely [FastAPI](http://fastapi.tiangolo.com).","['Python', 'PureBasic', 'Shell', 'CSS', 'Dockerfile', 'HTML']"
https://github.com/sameeha-fatima/csc455-final-project,Unrelated,TRUE,FALSE,Persuasive Mental Health Technology,['Python']
https://github.com/van-der-knaap-lab/tomato-analyzer,Unrelated,FALSE,FALSE,"Analyze slices of tomatoes, peppers, leaves and seeds on Windows.","['C++', 'C']"
https://github.com/Topp-Roots-Lab/3d-root-crown-analysis-pipeline,Unrelated,FALSE,FALSE,A pipeline to process 3-D volumes (.raw) of maize root crowns. Also known as XRCAP.,"['Python', 'C++', 'Makefile']"
https://github.com/abelgonzalez/BraPolar,Potential,FALSE,FALSE,"BraPolar is an Android m-Health for remote monitoring patients with Bipolar Affective Disorder, presenting real-time mood and behavior fluctuations in participants through interaction with their mobile devices. ",['Java']
https://github.com/dptools/daily_journal_dataflow_qc,Potential,FALSE,FALSE,App-Based Daily Audio Journal Processing Pipeline: Dataflow and QC Management,"['Python', 'Shell', 'CSS']"
https://github.com/ResearchKit/ResearchKit,Potential,FALSE,FALSE,ResearchKit is an open source software framework that makes it easy to create apps for medical research or for other research projects.,"['Objective-C', 'Swift', 'GLSL', 'Ruby', 'C']"
https://github.com/ResearchKit/AppCore,Potential,FALSE,FALSE,Core code shared by the initial ResearchKit apps.,"['Objective-C', 'Shell']"
https://github.com/ResearchStack/ResearchStack,Potential,FALSE,FALSE,An SDK for building research study apps on Android.,['Java']
https://github.com/QuickBirdEng/survey_kit,Potential,FALSE,FALSE,Flutter library to create beautiful surveys (aligned with ResearchKit on iOS),"['Dart', 'C++', 'CMake', 'Ruby', 'Swift', 'Objective-C', 'HTML', 'Java', 'C', 'Shell', 'Kotlin']"
https://github.com/ResearchKit/mPower,Potential,FALSE,FALSE,"ResearchKit app studying Parkinson's disease, developed by Sage Bionetworks and University of Rochester.","['Objective-C', 'HTML', 'CSS']"
https://github.com/CardinalKit/CardinalKit,Potential,FALSE,FALSE,"Open-source framework for rapid development of modern, interoperable digital health applications on iOS devices","['Swift', 'Objective-C', 'Ruby']"
https://github.com/ResearchKit/GlucoSuccess,Potential,FALSE,FALSE,"ResearchKit app studying Diabetes, developed by Massachusetts General Hospital.","['Objective-C', 'HTML', 'CSS']"
https://github.com/DerLobi/Depressed,Potential,FALSE,FALSE,Swift iOS app that tests if you are depressed,"['Swift', 'Ruby', 'C']"
https://github.com/QuickBirdEng/SurveyKit,Potential,FALSE,FALSE,Android library to create beautiful surveys (aligned with ResearchKit on iOS),"['Kotlin', 'Shell']"
https://github.com/ResearchKit/AsthmaHealth,Potential,FALSE,FALSE,"ResearchKit app studying Asthma, developed by Mt Sinai.","['Objective-C', 'HTML', 'CSS']"
https://github.com/ResearchKit/ShareTheJourney,Potential,FALSE,FALSE,"ResearchKit app studying Breast Cancer, developed by Sage Bionetworks.","['Objective-C', 'HTML', 'CSS']"
https://github.com/Mylittleswift/ios-health-fitness-apps,Potential,FALSE,FALSE,"iOS health & fitness apps, medical researches and tutorials","['Objective-C', 'Swift']"
https://github.com/cph-cachet/research.package,Potential,FALSE,FALSE,A Flutter package implementing support for surveys like ResearchStack and ResearchKit,"['Dart', 'Ruby', 'Swift', 'Objective-C']"
https://github.com/ResearchKit/MyHeartCounts,Potential,FALSE,FALSE,MyHeart Counts is a ResearchKit app developed by Stanford.,"['Objective-C', 'HTML', 'CSS']"
https://github.com/ninoguba/ionic-researchKit,Potential,FALSE,FALSE,An open source library equivalent of Apple's ResearchKit Framework built on Ionic which makes it easy to create cross-platform hybrid native apps for medical research or for other research projects.,"['JavaScript', 'HTML', 'CSS']"
https://github.com/appcoda/SampleResearchKit,Unrelated,FALSE,FALSE,A sample app for Apple's ResearchKit,"['Swift', 'Ruby']"
https://github.com/matteocrippa/ResearchKit-ColorBlind,Potential,FALSE,FALSE,Colorblind app - ResearchKit Swift app,"['Swift', 'Ruby']"
https://github.com/StanfordBDHG/ResearchKitOnFHIR,Potential,TRUE,FALSE,HL7 FHIR Structured Data Capture with ResearchKit on iOS,['Swift']
https://github.com/SMARTMarkers/smartmarkers-ios,Unrelated,FALSE,FALSE,SMART Markers framework for creating apps that connect patient generated data to point of care systems.,"['Swift', 'Objective-C']"
https://github.com/ResearchStack/SampleApp,Unrelated,FALSE,FALSE,ResearchStack Sample App,"['Java', 'HTML', 'CSS']"
https://github.com/bigmlcom/BigMLKit,Unrelated,FALSE,FALSE,Marrying Machine Learning with Apple's ResearchKit/HealthKit.,"['Objective-C', 'C++']"
https://github.com/cloudmine/CMHealthSDK-iOS,Unrelated,TRUE,FALSE,CloudMine SDK for Apple's ResearchKit and CareKit,"['Objective-C', 'Makefile', 'Ruby', 'C']"
https://github.com/EddyVerbruggen/cordova-plugin-researchkit,Potential,TRUE,FALSE,Cordova / PhoneGap plugin for the Apple's ResearchKit,"['Objective-C', 'C++', 'HTML', 'JavaScript']"
https://github.com/cloudmine/CloudMineSDK-iOS,Unrelated,FALSE,FALSE,CloudMine iOS SDK,"['Objective-C', 'Perl', 'Ruby', 'Makefile', 'Shell']"
https://github.com/ResearchStack/MoleMapperAndroid,Potential,TRUE,FALSE,An open-source implementation of Mole Mapper for Android using ResearchStack.,"['Java', 'HTML', 'CSS']"
https://github.com/carekit-apple/CareKit,Potential,FALSE,FALSE,CareKit is an open source software framework for creating apps that help people better understand and manage their health.,['Swift']
https://github.com/sye8/AppleWatchHeartRateCollection,Potential,FALSE,FALSE,Use ResearchKit to collect Apple Watch heart rate data on iOS devices,['Swift']
https://github.com/gajen0981/FHIR-Server,Unrelated,FALSE,FALSE,FHIR server with Blue Button capabilities around RESTful API.,"['Java', 'CSS', 'Ruby', 'HTML', 'JavaScript', 'Shell']"
https://github.com/susom/lifespace,Potential,TRUE,FALSE,Source code for the LifeSpace iOS app,"['Swift', 'Objective-C', 'Ruby']"
https://github.com/C3-PRO/c3-pro-demo-ios,Unrelated,FALSE,FALSE,iOS Demo App for C3-PRO,"['Swift', 'HTML', 'CSS']"
https://github.com/Jason-TsangGL/Mindful-Moves,Potential,TRUE,FALSE,Adherence of Canadian 24-hr Movement Guideline Profiles in young adults through personal smart devices and the potential links to depressive symptoms. A Pilot Study,['Swift']
https://github.com/recoveryrecord/SurveyNative,Potential,FALSE,FALSE,"Native iOS Surveys built from declarative definitions (JSON). Many question types, skip logic etc.","['Swift', 'Ruby']"
https://github.com/clinical-cloud/QuestionnaireKit,Potential,FALSE,FALSE,Swift framework for FHIR Questionnaires using ResearchKit.,"['Swift', 'Objective-C']"
https://github.com/Jeonhui/Apple_HIG_Korean,Unrelated,FALSE,FALSE,Apple Human Interface Guidelines (Korean Translation) with Papago API,['Python']
https://github.com/getaaron/zombie,Unrelated,FALSE,FALSE,Example use of ResearchKit to research diseases that cause zombie-like behavior,"['Objective-C', 'C', 'Swift', 'Shell', 'C++', 'Ruby']"
https://github.com/vishnuravi/viranos,Potential,TRUE,FALSE,Open-source platform for accelerating research into long term effects of COVID-19 · Google Cloud COVID-19 Fund,"['Swift', 'Objective-C', 'Ruby']"
https://github.com/davyphi/davyphi,Unrelated,FALSE,FALSE,Config files for my GitHub profile.,['Ruby']
https://github.com/Shaheer2002/INFOMGMT-399-Capstone,Unrelated,FALSE,FALSE,This is the code for the consent app developed in INFOMGMT 399 Capstone project.,"['Objective-C', 'Swift', 'GLSL', 'Ruby', 'C']"
https://github.com/openPfizer/PfiReConsent,Unrelated,FALSE,FALSE,"Lightweight, in person, eConsent for clinical research","['Swift', 'Ruby']"
https://github.com/clintwin360/ClinTwin360_iOS,Unrelated,TRUE,FALSE,Repo for the ClinTwin360 participant app.,"['Objective-C', 'Swift', 'GLSL', 'Ruby']"
https://github.com/raheelsayeed/AssessmentCenter,Potential,FALSE,FALSE,Swift Framework for AssessmentCenter API,"['Swift', 'Objective-C']"
https://github.com/muhammetdemirci/m-chat,Potential,FALSE,FALSE,iOS App for Modified Checklist for Autism in Toddlers & Survey based on ResearchKit for getting insights into autism,"['Swift', 'Go', 'Protocol Buffer', 'Python', 'Shell']"
https://github.com/StanfordHCI/HPDS-Online-Platform,Unrelated,FALSE,FALSE,Web platform for HPDS project.,"['Objective-C', 'Swift', 'JavaScript', 'Python', 'CSS', 'SCSS', 'HTML', 'Shell', 'GLSL', 'Ruby']"
https://github.com/rnucuta/ResearchKit,Unrelated,TRUE,FALSE,Chrome and Firefox extension for quickly doing research.,"['JavaScript', 'HTML']"
https://github.com/vishnuravi/ResearchKit-Sample,Unrelated,FALSE,FALSE,"Sample project for implementing ResearchKit informed consent, surveys, and active tasks in SwiftUI","['Swift', 'Ruby']"
https://github.com/johndpope/iOS-Research-App,Potential,FALSE,FALSE,iOS Research app built off of ResearchKit,"['Swift', 'Ruby']"
https://github.com/divadretlaw/Charts-ResearchKit,Unrelated,FALSE,FALSE,📈 Like ResearchKit but only charts,"['Objective-C', 'Swift', 'Python', 'Ruby']"
https://github.com/carminecoppola/OneTouch,Potential,TRUE,FALSE,iOS app developed as part of the iOS Foundation course at Parthenope University of Naples. The app is designed to assist patients with Amyotrophic Lateral Sclerosis (ALS) in managing their medication reminders.,['Swift']
https://github.com/DanielNaeh/DSB-masterResearchKit,Unrelated,TRUE,FALSE,this is using previous version,"['Swift', 'HTML', 'Ruby']"
https://github.com/ukcs485gFall2022/final-project-client-CourtVision1,Unrelated,FALSE,FALSE,final-project-client-CourtVision1 created by GitHub Classroom,['Swift']
https://github.com/antonio081014/WWDC_Learning_Review,Unrelated,FALSE,FALSE,Present what I learned from WWDC each year. Purpose to work as a Learning Note,['Shell']
https://github.com/kidninja23/FeelBetter2020,Unrelated,TRUE,FALSE,KSU Senior Project Health Mobile Application,['Swift']
https://github.com/DukeMobileDevCenter/Jigsaw,Unrelated,FALSE,FALSE,Jigsaw Depolarization app.,"['Objective-C', 'Swift', 'CSS', 'JavaScript', 'GLSL', 'C']"
https://github.com/WhoopInc/survey-kit,Potential,FALSE,FALSE,Android library for dynamic surveys,"['Kotlin', 'Shell']"
https://github.com/rwema3/Flutter-Dart-Opensource-Projects,Unrelated,FALSE,FALSE,Flutter Open-Source Apps,['Python']
https://github.com/raheelsayeed/concord-ios,Unrelated,FALSE,FALSE,Demonstrates iOS Health Record capture using SMART Markers,"['C', 'C++', 'Swift', 'Objective-C']"
https://github.com/fedetop01/Jointwise,Potential,FALSE,FALSE,An iOS application to monitor and register joints pain for people affected by rheumatoid arthritis.,['Swift']
https://github.com/marwan37/CHFManager,Potential,FALSE,FALSE,"Xcode project for CHF Manager, an iOS app for the management of Congestive Heart Failure.","['Swift', 'Objective-C', 'Ruby']"
https://github.com/ukcs485gFall2022/final-project-client-curtawhelan,Unrelated,FALSE,FALSE,final-project-client-curtawhelan created by GitHub Classroom,['Swift']
https://github.com/getsthepicture/BraceletOneHealth,Unrelated,TRUE,FALSE,"Bracelet One provides African-Americans with assistance to digital healthcare for handling Type 2 diabetes diagnosis. The app accepts payments to assess, record, present analysis, and deliver health documents in real-time. The app also includes 1-on-1 communication with a certified clinician. 1-on-1 communication is only available during the scheduled appointment times designated by the clinician similar to a healthcare appointment.","['Swift', 'Ruby', 'Objective-C']"
https://github.com/ukcs485gSpring23/midterm-brandon-wever,Unrelated,FALSE,FALSE,midterm-brandon-wever created by GitHub Classroom,['Swift']
https://github.com/bluqiu001/WhatsInTheFridge,Unrelated,FALSE,FALSE,Class project for CS590,"['Python', 'Swift', 'Jupyter Notebook', 'Ruby']"
https://github.com/pwnSmithers/Croesus,Unrelated,FALSE,FALSE,"Croesus is a Fintech company that works to improve financial wellness of its customers. We have a complex solution for collecting, extracting, crunching and  analysing the financial data of our customers and providing useful feedback to improve the customer’s financial health.","['Swift', 'Ruby']"
https://github.com/suqianwang/WhatsInTheFridge,Unrelated,TRUE,FALSE,This contains the iOS app I'm currently working on (upcoming),"['Python', 'Swift', 'Jupyter Notebook', 'Ruby']"
https://github.com/ohsu-molemapper/MoleMapper_iOS_public,Potential,FALSE,FALSE,Public release of MoleMapper code,"['Objective-C', 'C++', 'Swift', 'C', 'HTML', 'Shell', 'Objective-C++', 'GLSL', 'Python', 'Ruby']"
https://github.com/ukcs485gSpring23/sip-wjyyang24,Unrelated,FALSE,FALSE,midterm-wjyyang24 created by GitHub Classroom,['Swift']
https://github.com/daniel-lachance/LeishMapper,Potential,TRUE,FALSE,"Map, measure, and monitor cutaneous Leishmaniasis lesions.","['Objective-C', 'C', 'Objective-C++', 'HTML', 'Shell', 'C++', 'GLSL', 'Ruby']"
https://github.com/ColinCarver10/AILift,Unrelated,FALSE,FALSE,final-project-client-ColinCarver10 created by GitHub Classroom,-1
https://github.com/CorrieOnly/open-source-ios-apps,Unrelated,FALSE,FALSE,📱 Collaborative List of Open-Source iOS Apps,['Ruby']
https://github.com/ukcs485gSpring2022/final-app-eschurr,Unrelated,FALSE,FALSE,final-app-eschurr created by GitHub Classroom,['Swift']
https://github.com/TheraForge/OTFToolBox,Potential,TRUE,FALSE,OTFToolBox is TheraForge's umbrella framework that incorporates all the other sub-frameworks,"['Swift', 'Objective-C']"
https://github.com/Blackjacx/WWDC,Unrelated,FALSE,FALSE,You don't have the time to watch all the WWDC session videos yourself? No problem me and many contributors extracted the gist for you 🥳,['Shell']
https://github.com/ukcs485gSpring23/fitnessApp,Unrelated,FALSE,FALSE,midterm-Mjli235 created by GitHub Classroom,['Swift']
https://github.com/ukcs485gFall23/carekit,Unrelated,FALSE,FALSE,final-akwaed created by GitHub Classroom,['Swift']
https://github.com/cliffordlab/moyo_ios,Potential,TRUE,FALSE,iOS Application for the Moyo Health Network,"['Objective-C', 'HTML', 'Swift', 'SCSS', 'Python', 'Ruby', 'GLSL', 'C', 'JavaScript']"
https://github.com/huybaovo/cis357-project,Unrelated,FALSE,FALSE,Group Project focusing on using Google Flutter SDK features,"['Dart', 'HTML', 'Ruby', 'Swift', 'Kotlin', 'Objective-C']"
https://github.com/Vijaymax555/Hactive,Potential,TRUE,FALSE,Heart rate monitoring,['Swift']
https://github.com/TheraForge/OTFMagicBox,Unrelated,FALSE,FALSE,A zero-code template app that demonstrates how to use TheraForge's APIs and can be used for fast prototyping,"['Swift', 'HTML', 'Ruby', 'Shell']"
https://github.com/bjoleary/ctdl,Unrelated,FALSE,FALSE,Clinical Trials Downloader,['R']
https://github.com/prasannadroid/iOS-Swift-Sample,Unrelated,FALSE,FALSE,ios test project including ios dictionary and swift UI,"['Swift', 'TypeScript', 'Ruby', 'JavaScript', 'Shell']"
https://github.com/MariaGoniIba/Gait-Parkinson-Disease-accelerometer-mPower-dataset,Unrelated,FALSE,FALSE,Gait in Parkinson's Disease using accelerometer data: mPower dataset,['Python']
https://github.com/nexuspcs/Epic-iOS,Unrelated,FALSE,FALSE,"A curated bundle of iOS, SwiftUI, and Objective-C projects","['Ruby', 'Swift']"
https://github.com/rjruigrok/HackingScience,Unrelated,TRUE,FALSE,Hacking Science,"['Python', 'JavaScript', 'TeX', 'CSS', 'Shell']"
https://github.com/nearzero/elicitation-engine,Potential,FALSE,FALSE,Web app for creating quantitative scientific surveys,"['JavaScript', 'CSS', 'HTML', 'Shell', 'Batchfile']"
https://github.com/AquaAuma/CleanTrawlNAmEUr,Unrelated,FALSE,FALSE,Cleaning R scripts for European and American bottom trawl scientific surveys for community analysis,['R']
https://github.com/fsolt/gesisdata,Unrelated,FALSE,FALSE,Reproducible Data Retrieval from the GESIS Data Archive,['R']
https://github.com/tokami/fishdish,Unrelated,FALSE,FALSE,Fish distribution stuff,['R']
https://github.com/pbs-assess/gfmpa,Unrelated,FALSE,FALSE,Analysis of closed areas impact on survey indices,"['R', 'TeX']"
https://github.com/Analyticsphere/ccc_biospecimen_metrics_gcp_pipeline,Unrelated,FALSE,FALSE,Code to build a Cloud Run container in GCP to execute the Connect Coordinating Center's Weekly Biospecimen Metrics Report.,"['R', 'Dockerfile']"
https://github.com/ricardd/Atlantic-Surveys-Species-Lists-Workshop-2022,Unrelated,FALSE,FALSE,Repository to support a 2-day workshop to deal with species list used in scientific surveys and other DFO Science activities,['R']
https://github.com/dmrodriqu/Fitbit,Potential,FALSE,FALSE,Data parsing and processing programs for clinical survey and biometric data,"['Python', 'Shell']"
https://github.com/mcruf/FishCost,Unrelated,FALSE,FALSE,Cost-effective analysis of commercial fisheries and scientific survey sampling programs.,"['R', 'C++', 'Makefile']"
https://github.com/frostbrosracing/Belly_Button_Biodiversity,Unrelated,TRUE,FALSE,"Belly buttons, bacteria and beef?","['JavaScript', 'HTML', 'CSS']"
https://github.com/cybprojects65/PseudoAbsenceEstimator,Unrelated,FALSE,FALSE,Pseudo Absence Estimator based on OBIS data statistical and spatial analysis,['R']
https://github.com/cran/gesisdata,Unrelated,FALSE,FALSE,":exclamation: This is a read-only mirror of the CRAN R package repository.  gesisdata — Reproducible Data Retrieval from the GESIS Data Archive. Homepage: https://github.com/fsolt/gesisdata, https://fsolt.org/gesisdata/  Report bugs for this package: https://github.com/fsolt/gesisdata/issues",['R']
https://github.com/mcruf/LGNB,Unrelated,TRUE,FALSE,Code to LGNB-SDM,"['R', 'C++', 'Makefile']"
https://github.com/harizyet/ReefXOrganiser,Unrelated,FALSE,FALSE,A tool to help with naming and organising photos for Marine Scientific Surveys.,['C#']
https://github.com/LexiJess/bacterial-populations-D3-Plotly-interactive,Unrelated,FALSE,FALSE,"Demonstration of interactive website development, with menus, navigation bars, and other dynamic interfaces. Using D3, JSON, Plotly, JavaScript, HTML, etc. ","['JavaScript', 'HTML']"
https://github.com/aoelen/Survey-table-importer,Unrelated,FALSE,FALSE,This repository contains the scripts required to build a knowledge graph from scientific survey tables,['Python']
https://github.com/Dvandenderen/DemFish_trawl,Unrelated,FALSE,FALSE,Demersal bottom trawl survey biomass,['R']
https://github.com/IntegerMan/vue-space-sim,Unrelated,FALSE,FALSE,A fun project for playing around with Vue.js for game development,"['JavaScript', 'Vue', 'HTML', 'SCSS']"
https://github.com/mr4tt/zotbot,Unrelated,TRUE,FALSE,uploading my zotero library to github,['Python']
https://github.com/kaist-dmlab/CrossMatch,Unrelated,FALSE,FALSE,"Implementation of the paper ""Context Consistency Regularization for Label Sparsity in Time Series"" (ICML'23)","['Python', 'Shell']"
https://github.com/pranavanba/recover-pipeline-qc,Unrelated,FALSE,FALSE,Code to perform QC and monitor data in NIH RECOVER,['R']
https://github.com/sakethwithanh/mHealth-frontend,Unrelated,TRUE,FALSE,Django frontend for mHealth ip,"['Python', 'HTML']"
https://github.com/zkashef/ECE535-FederatedLearning,Unrelated,FALSE,FALSE,Multimodal Federated Learning on IoT Data,"['Python', 'Shell']"
https://github.com/TheTechSpace/family-healthcare,Potential,TRUE,FALSE,A mHealth android app developed as part of a group (Group - 18) based assessment  for the module 7047CEM,['Java']
https://github.com/hasanic-git/ScreenSafeFuture,Potential,TRUE,FALSE,ScreenSafeFuture: A Parent-empathetic and Pragmatic mHealth Application for Toddlers' Brain Development Addressing Screen-Addiction Challenges,['Swift']
https://github.com/hvrlxy/TIME-mood-prediction,Potential,FALSE,FALSE,"The aim of the project is to use multi-model data (motion sensing, location, ...) to predict affective measurements (stress level, mood, productivity, ...)",['Python']
https://github.com/chrisscottromano/muse-app,Unrelated,TRUE,FALSE,Flutter app with Intuitive UI for quick logging of UV exposure,"['C++', 'CMake', 'Dart', 'HTML', 'Swift', 'C', 'Kotlin', 'Objective-C']"
https://github.com/GerardoHqz/CHapi-App-Mobile,Unrelated,TRUE,FALSE,"Mobile health application, medication reminders, appointments, emergency calls","['Kotlin', 'JavaScript', 'CSS', 'HTML', 'Dockerfile']"
https://github.com/Sameera-G/HealNet-Mobile_Health,Potential,TRUE,FALSE,Health monitoring Mobile Application - Data Extracting from Real time Patient Data using Arduino,"['Dart', 'C++', 'CMake', 'HTML', 'Swift', 'C', 'Kotlin', 'Objective-C']"
https://github.com/pauruigar6/CareMonitorIPe,Potential,FALSE,FALSE,"CareMonitor is a React Native Expo mobile health app integrated with Firebase. It enables users to manage health data, including audio recording, playback, and storage.",['JavaScript']
https://github.com/codeCrafter8/MedPilot,Unrelated,TRUE,FALSE,A mobile health management app that makes healthcare easier.,['JavaScript']
https://github.com/MUHAMMEDHAFEEZ/APP-DOCTOR-AI,Unrelated,FALSE,FALSE,"DoctorAi: Intelligent Medical Assistant DoctorAi is an innovative project that leverages artificial intelligence to enhance the healthcare experience. Powered by the OpenAI ChatGPT API, this intelligent medical assistant is designed to provide information, answer queries, and assist users with medical-related inquiries in a conversational manner.","['JavaScript', 'TypeScript']"
https://github.com/uwblueprint/abtc,Unrelated,TRUE,FALSE,A better tent city that works!,"['TypeScript', 'Python', 'Shell', 'HTML', 'JavaScript', 'CSS', 'Dockerfile', 'Procfile']"
https://github.com/jtwang95/Double_CUSUM_RL,Unrelated,FALSE,FALSE,"Implementation of ""A Robust Test for the Stationarity Assumption in Sequential Decision Making""","['Python', 'Shell']"
https://github.com/rcastriotta/voice-classifier,Unrelated,FALSE,FALSE,"In this project, we aim to solve speaker identification problem using machine learning techniques. We extract informative audio features from labeled audio data, and train a classifier to predict the speaker.",['Python']
https://github.com/InnovaatioProjektit/daymate-rutiinivahti,Unrelated,TRUE,FALSE,A healthy routine monitoring for Mobiilit terveyssovellukset at Metropolia UAS.,['Java']
https://github.com/xueqingliuu/MRT_zero_inflated_count_data,Unrelated,FALSE,FALSE,This repository contains the code for conducting the simulation study.,"['R', 'Shell']"
https://github.com/bretthannigan/rcladder-id,Unrelated,FALSE,FALSE,Code for analytical structural system identification of RC-ladder type systems.,['MATLAB']
https://github.com/Joey8419/GHT-APPFILES,Potential,TRUE,FALSE,GHT APP PYCHARM CODE,"['Python', 'HTML', 'CSS']"
https://github.com/christien1atwit/Golemancer,Unrelated,FALSE,FALSE,A school project made to help educate about coding principles.,['Java']
https://github.com/WB-15/DataHand,Unrelated,FALSE,FALSE,Data@Hand is a cross-platform smartphone app that facilitates visual data exploration leveraging both speech and touch interactions.,"['TypeScript', 'Swift', 'Java', 'Objective-C', 'JavaScript', 'Ruby', 'Starlark']"
https://github.com/anonymous6e6f6e61/nona-icdcs,Unrelated,TRUE,FALSE,"Repository accompanying the submission ""Nona: A Framework for Elastic Stream Provenance""","['Java', 'Python', 'Shell']"
https://github.com/bombsimon/awesome-garmin,Unrelated,FALSE,FALSE,"A list of Garmin application, both for Garmin devices and other tools",['Rust']
https://github.com/palladiumkenya/openmrs-module-mhealthdataexchange,Unrelated,FALSE,FALSE,Ushauri IL Consumer,"['Java', 'Groovy']"
https://github.com/beda-software/fhir-mhealth,Unrelated,TRUE,TRUE,Beda EMR mHealth app for iOS,"['TypeScript', 'Swift', 'Java', 'Objective-C', 'Ruby', 'Objective-C++', 'JavaScript']"
https://github.com/ascetic-monk/CAML,Unrelated,FALSE,FALSE,"Pytorch implement of ""Context-Aware Mutual Learning for Semi-Supervised Human Activity Recognition Using Wearable Sensors"" in Expert Systems with Applications (ESWA) 2023.",['Python']
https://github.com/AlmiraVelic/SemperTibi,Potential,FALSE,FALSE,Android app to help users in daily stress situations,['Kotlin']
https://github.com/knthompson26/isolation_mentalhealth_overlap,Unrelated,FALSE,FALSE,"This repository holds code for for manuscript titled ""Social isolation and mental health: a behavioural genetic analysis from childhood to young adulthood"". All data from the E-Risk Study.","['R', 'JavaScript', 'CSS', 'HTML']"
https://github.com/mHealth-Prototyp/Basic-Components,Unrelated,FALSE,FALSE,"Reusable components are collected in this repo, so they can be reused for other prototyps","['TypeScript', 'Vue', 'JavaScript']"
https://github.com/Preranakh/Medication-Management,Unrelated,FALSE,FALSE,This repo if for the  HCI course project,['Java']
https://github.com/nesl/neurosymbolic-tinyml,Unrelated,FALSE,FALSE,TinyNS: Platform-Aware Neurosymbolic Auto Tiny Machine Learning,"['C', 'C++', 'Assembly', 'Python', 'CMake', 'Makefile', 'Shell', 'Jupyter Notebook', 'Tcl', 'HTML', 'XSLT', 'Perl', 'Batchfile']"
https://github.com/benstrobel/SAFMA,Unrelated,FALSE,FALSE,Secure Aggregation Framework for mobile Health Applications,"['Java', 'Python', 'HTML', 'JavaScript', 'Dockerfile', 'CSS', 'Shell', 'Mako', 'Procfile']"
https://github.com/John-Atha/heart-mobile-app,Potential,FALSE,FALSE,An mHealth app destined for self-management and risk prediction of CardioVascular Diseases,"['JavaScript', 'Python', 'Dockerfile', 'Shell']"
https://github.com/kimdesok/Tensorflow_Core_Tutorials,Unrelated,FALSE,FALSE,Contains the coding works required for the preparation of the certificate exam.  From the Health core machine C:\Users\DKim\PycharmProjects\tensorflow27_py38,"['Python', 'PureBasic']"
https://github.com/Fonel1/MedicalPanelForPatient,Unrelated,FALSE,FALSE,"In this repository you will find my generic MedPan project. It is an mHealth application that gives users the ability to make an appointment, send an image of medical test results to the doctor for diagnosis.",['Java']
https://github.com/tqian/MRTAnalysis_R-package,Unrelated,FALSE,FALSE,source code for R package MRTAnalysis,"['R', 'TeX']"
https://github.com/azaharafernandezguizan/mHealth,Unrelated,FALSE,FALSE,Representation of WHO Data,"['TypeScript', 'SCSS', 'HTML', 'JavaScript']"
https://github.com/venerahm/hybrid-experimental-design,Unrelated,FALSE,FALSE,"Binary moderated effect estimator, analysis for hybrid design, and simulated data",['R']
https://github.com/pantageepapa/ba,Potential,TRUE,FALSE,MHealth App for depression using Spotify data,"['Dart', 'CMake', 'C++', 'Swift', 'Ruby', 'C']"
https://github.com/alikarakurum/Heapp,Potential,TRUE,TRUE,This project is a mobile health coach app. This will be integrated with automation desktop applications via database and framework.,"['Dart', 'Swift', 'Kotlin', 'Objective-C']"
https://github.com/cran/MRTAnalysis,Unrelated,TRUE,FALSE,:exclamation: This is a read-only mirror of the CRAN R package repository.  MRTAnalysis — Primary and Secondary Analyses for Micro-Randomized Trials,"['R', 'TeX']"
https://github.com/jimver04/Myobroker,Unrelated,TRUE,FALSE,Developments between Myo and Oculus Quest 2,['Java']
https://github.com/JessicaMM1/health-mobile,Unrelated,TRUE,FALSE,Mobile application for health-application (using React Native),"['TypeScript', 'JavaScript']"
https://github.com/yaswanthjagilanka/MobileHealthMonitoringusingRPi,Potential,FALSE,FALSE,Mobile Health Monitoring using Raspberry Pi and custom designed photoplesythmographic sensor circuit,"['Python', 'C']"
https://github.com/kaveenrupasinghe/Alpha-Care-Application,Unrelated,TRUE,FALSE,"The Alpha Care health mobile application will address these unanswered problems by designing a new mobile application while avoiding the flaws seen in currently available applications. The Alpha Care mobile application's major purpose is to provide health services online and remotely while concentrating on performance, security, and accuracy.","['Objective-C', 'Java', 'Shell', 'Swift', 'Kotlin']"
https://github.com/LeaFranz/waldlaeufer_android,Unrelated,TRUE,FALSE,Waldläufer app prototype for Wearable Computing and Mobile Health and Sports WS22/23,['Kotlin']
https://github.com/jaegpark/habit-tracker,Unrelated,TRUE,FALSE,Habit. A bite size technology to help you build good habits.,"['JavaScript', 'C++']"
