id,url,name,description,owner,owner_type,owner_image_url,created_at,updated_at,homepage_url,repo_size_kb,license,num_stars,num_forks,is_fork,topics,is_archived,default_branch,main_language,has_projects,has_wiki,has_pages,has_discussions,has_issues,info_url
93572987,https://github.com/khalidyaseen/Consent_and_survey_in_ResearchKit,Consent_and_survey_in_ResearchKit,Creating Consent and Survey using ResearchKit,khalidyaseen,User,https://avatars.githubusercontent.com/u/4076868?v=4,2017-06-06T23:51:22Z,2017-06-07T00:19:21Z,,26064,,0,0,False,[],False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/khalidyaseen/Consent_and_survey_in_ResearchKit
39737482,https://github.com/estimated-placental-volume/EPVRK,EPVRK,EPV for ResearchKit,estimated-placental-volume,Organization,https://avatars.githubusercontent.com/u/13511276?v=4,2015-07-26T18:51:43Z,2015-07-26T19:51:20Z,,124,,0,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/estimated-placental-volume/EPVRK
84133561,https://github.com/brian-bot/asthma-sdata,asthma-sdata,curation for the Asthma Health App data paper,brian-bot,User,https://avatars.githubusercontent.com/u/1254693?v=4,2017-03-07T00:02:21Z,2021-02-14T10:53:05Z,,8,,1,0,False,[],False,master,R,True,True,False,False,True,https://api.github.com/repos/brian-bot/asthma-sdata
37785670,https://github.com/brendenwest/RKtest,RKtest,ResearchKit test project,brendenwest,User,https://avatars.githubusercontent.com/u/1683986?v=4,2015-06-20T20:57:58Z,2015-06-20T21:04:09Z,,184,,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/brendenwest/RKtest
659175521,https://github.com/lianne-b/Health-Research-Care-KitStudy,Health-Research-Care-KitStudy,"🩺 HealthKit, ResearchKit, CareKit Study",lianne-b,User,https://avatars.githubusercontent.com/u/89244357?v=4,2023-06-27T09:32:27Z,2023-11-19T07:38:31Z,,25,,0,0,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/lianne-b/Health-Research-Care-KitStudy
38112991,https://github.com/mczeti/MZResearchKitTest,MZResearchKitTest,It's a Testproject for ResearchKit,mczeti,User,https://avatars.githubusercontent.com/u/182393?v=4,2015-06-26T13:36:19Z,2015-06-26T13:42:03Z,,140,,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/mczeti/MZResearchKitTest
75407310,https://github.com/p2/c-tracker-sccs-questionnaires,c-tracker-sccs-questionnaires,Questionnaires to go into the C Tracker SCCS ResearchKit app,p2,User,https://avatars.githubusercontent.com/u/358485?v=4,2016-12-02T15:25:35Z,2022-03-07T18:08:09Z,,23,Apache License 2.0,0,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/p2/c-tracker-sccs-questionnaires
502242104,https://github.com/JonathanOH30/MobileAppSurvey,MobileAppSurvey,,JonathanOH30,User,https://avatars.githubusercontent.com/u/62031163?v=4,2022-06-11T03:43:22Z,2022-06-11T03:59:54Z,,22048,,0,0,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/JonathanOH30/MobileAppSurvey
43615837,https://github.com/mluedke2/karenina,karenina,A sample project with heart rate data using ResearchKit,mluedke2,User,https://avatars.githubusercontent.com/u/1056580?v=4,2015-10-03T21:36:19Z,2015-10-03T22:01:23Z,,15300,MIT License,0,0,False,[],False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/mluedke2/karenina
65600707,https://github.com/digitaljavelina/HealthKit-ResearchKit,HealthKit-ResearchKit,,digitaljavelina,User,https://avatars.githubusercontent.com/u/2089604?v=4,2016-08-13T05:17:58Z,2016-08-13T05:19:28Z,,15119,MIT License,0,0,False,[],False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/digitaljavelina/HealthKit-ResearchKit
98473903,https://github.com/nikpocuca/SBShowcase,SBShowcase,,nikpocuca,User,https://avatars.githubusercontent.com/u/25868124?v=4,2017-07-26T23:32:41Z,2017-07-31T15:26:50Z,,48938,,0,0,False,[],False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/nikpocuca/SBShowcase
86637064,https://github.com/zaro0508/sandboxpub,sandboxpub,,zaro0508,User,https://avatars.githubusercontent.com/u/3697686?v=4,2017-03-29T23:02:33Z,2022-11-15T18:11:37Z,,6316,"BSD 3-Clause ""New"" or ""Revised"" License",0,0,False,[],False,master,Swift,True,True,False,False,False,https://api.github.com/repos/zaro0508/sandboxpub
74414450,https://github.com/lelea2/CMPE297_Project,CMPE297_Project,"IOS Project, experience with IOS Healthkit",lelea2,User,https://avatars.githubusercontent.com/u/4575620?v=4,2016-11-21T23:17:57Z,2016-11-30T18:20:41Z,,16695,,0,0,False,"['carekit', 'healthkit', 'swift-3']",False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/lelea2/CMPE297_Project
94462283,https://github.com/RecordKit/RecordKit,RecordKit,"SDK for Personal Health Records powered by HealthKit, ResearchKit, CareKit on top of a permissioned Ethereum blockchain network",RecordKit,Organization,https://avatars.githubusercontent.com/u/21190103?v=4,2017-06-15T17:18:07Z,2017-06-15T17:19:14Z,,0,,0,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/RecordKit/RecordKit
93070061,https://github.com/nikpocuca/Sunnybrook-ResearchKit-Dev,Sunnybrook-ResearchKit-Dev,iOS development for Sunnybrook Hospital CTS/CMICR Team. ,nikpocuca,User,https://avatars.githubusercontent.com/u/25868124?v=4,2017-06-01T15:07:46Z,2017-07-13T01:07:32Z,,8823,,0,0,False,[],False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/nikpocuca/Sunnybrook-ResearchKit-Dev
469192304,https://github.com/lau-schuetz/gaitmate,gaitmate,,lau-schuetz,User,https://avatars.githubusercontent.com/u/97294398?v=4,2022-03-12T20:25:27Z,2022-03-12T20:41:00Z,,111072,MIT License,0,0,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/lau-schuetz/gaitmate
31230745,https://github.com/djvolz/RehabMe,RehabMe,Physical Rehab Motivational Tool,djvolz,User,https://avatars.githubusercontent.com/u/2367486?v=4,2015-02-23T21:27:38Z,2018-03-01T21:32:30Z,,49259,,0,2,False,[],False,master,Objective-C,True,False,False,False,True,https://api.github.com/repos/djvolz/RehabMe
115057658,https://github.com/joshpxyne/Apfyt-iOS,Apfyt-iOS,,joshpxyne,User,https://avatars.githubusercontent.com/u/25165841?v=4,2017-12-21T23:57:36Z,2017-12-22T00:02:42Z,,57803,,0,0,False,[],False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/joshpxyne/Apfyt-iOS
44764014,https://github.com/tsenggordon/ResearchProto,ResearchProto,Research Kit project,tsenggordon,User,https://avatars.githubusercontent.com/u/7713234?v=4,2015-10-22T18:09:28Z,2015-10-22T18:22:43Z,,162,,0,1,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/tsenggordon/ResearchProto
463446736,https://github.com/cs342-gaitmate/assignment_4,assignment_4,,cs342-gaitmate,Organization,https://avatars.githubusercontent.com/u/97643618?v=4,2022-02-25T07:58:25Z,2023-11-16T06:32:28Z,,111116,MIT License,1,1,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/cs342-gaitmate/assignment_4
79930868,https://github.com/fauzie/app,app,An Ionic app development for fauzie portfolio (learning version),fauzie,User,https://avatars.githubusercontent.com/u/5032579?v=4,2017-01-24T16:38:22Z,2017-01-26T00:35:52Z,,4473,,0,0,False,[],False,master,JavaScript,True,True,False,False,True,https://api.github.com/repos/fauzie/app
66016353,https://github.com/PAMFInnovation/bees-knees,bees-knees,Companion app for joint-knee replacement surgery.,PAMFInnovation,Organization,https://avatars.githubusercontent.com/u/21108426?v=4,2016-08-18T17:14:04Z,2019-01-28T13:09:47Z,,80415,,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/PAMFInnovation/bees-knees
165856521,https://github.com/agostini-tech/ATResearchKit,ATResearchKit,,agostini-tech,Organization,https://avatars.githubusercontent.com/u/36576661?v=4,2019-01-15T13:33:15Z,2019-01-15T13:34:32Z,,10258,,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/agostini-tech/ATResearchKit
33217127,https://github.com/uchicago-mobi/2015-Spring-Forum,2015-Spring-Forum,,uchicago-mobi,Organization,https://avatars.githubusercontent.com/u/10145542?v=4,2015-04-01T00:12:11Z,2016-01-02T03:13:13Z,,160,,1,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/uchicago-mobi/2015-Spring-Forum
34015097,https://github.com/goinvo/pearl,pearl,"Open Source Health Monitoring, Status, Advice, and Forecasting Service.",goinvo,Organization,https://avatars.githubusercontent.com/u/2036620?v=4,2015-04-15T19:49:06Z,2017-01-03T19:05:02Z,http://openpearl.github.io/,844,GNU General Public License v2.0,2,1,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/goinvo/pearl
113994740,https://github.com/Sarah208/hello-world,hello-world,Test Run ,Sarah208,User,https://avatars.githubusercontent.com/u/34479433?v=4,2017-12-12T13:37:44Z,2017-12-12T13:37:44Z,,1,,0,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/Sarah208/hello-world
34016777,https://github.com/JamesEBarrickPhD/ETSolver,ETSolver,,JamesEBarrickPhD,User,https://avatars.githubusercontent.com/u/11967810?v=4,2015-04-15T20:25:34Z,2015-04-15T20:25:34Z,,112,,0,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/JamesEBarrickPhD/ETSolver
239798123,https://github.com/DanielNaeh/DSB-masterResearchKit,DSB-masterResearchKit,this is using previous version,DanielNaeh,User,https://avatars.githubusercontent.com/u/20705997?v=4,2020-02-11T15:37:13Z,2020-02-17T12:52:01Z,,28012,,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/DanielNaeh/DSB-masterResearchKit
339971389,https://github.com/CS342-Archive/CareKit-Sample,CareKit-Sample,,CS342-Archive,Organization,https://avatars.githubusercontent.com/u/121260515?v=4,2021-02-18T07:37:06Z,2022-12-22T20:24:17Z,,19875,,0,0,False,[],True,main,Objective-C,True,True,False,False,True,https://api.github.com/repos/CS342-Archive/CareKit-Sample
343881899,https://github.com/CS342-Archive/HealthKit-Sample,HealthKit-Sample,,CS342-Archive,Organization,https://avatars.githubusercontent.com/u/121260515?v=4,2021-03-02T19:02:13Z,2022-12-22T20:24:30Z,,19730,,0,0,False,[],True,main,Swift,True,True,False,False,True,https://api.github.com/repos/CS342-Archive/HealthKit-Sample
602765546,https://github.com/mrmitc01/BegoneRageApp,BegoneRageApp,BegoneRageApp code is available upon request,mrmitc01,User,https://avatars.githubusercontent.com/u/70441591?v=4,2023-02-16T22:28:32Z,2023-02-16T22:28:32Z,,33,,0,0,False,[],False,main,,True,True,False,False,True,https://api.github.com/repos/mrmitc01/BegoneRageApp
137407636,https://github.com/getsthepicture/Nostalgic-Mobile-Proj,Nostalgic-Mobile-Proj,,getsthepicture,User,https://avatars.githubusercontent.com/u/33186729?v=4,2018-06-14T20:48:32Z,2018-06-15T03:08:13Z,,22,,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/getsthepicture/Nostalgic-Mobile-Proj
180442595,https://github.com/cyli2014/DailyReport,DailyReport,DailyReport application based on ResearchKit Framework.,cyli2014,User,https://avatars.githubusercontent.com/u/29950272?v=4,2019-04-09T20:16:21Z,2019-04-17T18:04:25Z,,34,,0,0,False,[],False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/cyli2014/DailyReport
54840266,https://github.com/ict-club/ProjectAdept,ProjectAdept,,ict-club,Organization,https://avatars.githubusercontent.com/u/18103096?v=4,2016-03-27T17:36:00Z,2021-12-05T15:33:42Z,,37307,MIT License,1,1,False,[],False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/ict-club/ProjectAdept
34699037,https://github.com/weberbry/ResearchKitConsentDemo,ResearchKitConsentDemo,Code for ResearchKit Consent Demo,weberbry,User,https://avatars.githubusercontent.com/u/714133?v=4,2015-04-28T00:39:29Z,2015-04-28T00:58:24Z,,160,,0,0,False,[],False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/weberbry/ResearchKitConsentDemo
99840227,https://github.com/ivydigitalstorm/BypassTouchID,BypassTouchID,Bypass TouchID Lab released under CC BY-NC 4.0 licensing,ivydigitalstorm,User,https://avatars.githubusercontent.com/u/22942654?v=4,2017-08-09T18:24:33Z,2022-01-30T06:23:23Z,,2546,,5,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/ivydigitalstorm/BypassTouchID
91801461,https://github.com/h3trika/Adept-NASA-Space-Apps-2016,Adept-NASA-Space-Apps-2016,,h3trika,User,https://avatars.githubusercontent.com/u/6349757?v=4,2017-05-19T11:59:59Z,2017-05-19T12:04:26Z,,29243,MIT License,0,0,False,[],False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/h3trika/Adept-NASA-Space-Apps-2016
607404978,https://github.com/theraphonics/phoenix-mobile,phoenix-mobile,Mobile interface via ResearchKit to the Phoenix CTMS API.,theraphonics,Organization,https://avatars.githubusercontent.com/u/101066107?v=4,2023-02-27T22:51:27Z,2023-02-27T22:51:27Z,,12,GNU Lesser General Public License v2.1,0,0,False,[],False,main,,True,True,False,False,True,https://api.github.com/repos/theraphonics/phoenix-mobile
477503211,https://github.com/samuelalake/Munch,Munch,,samuelalake,User,https://avatars.githubusercontent.com/u/58840187?v=4,2022-04-04T00:38:50Z,2022-04-04T00:38:58Z,,3133,,0,0,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/samuelalake/Munch
297054515,https://github.com/remountakhs/SurveyKit-master,SurveyKit-master,,remountakhs,User,https://avatars.githubusercontent.com/u/6115621?v=4,2020-09-20T10:45:29Z,2020-09-20T10:45:41Z,,1968,MIT License,0,0,False,[],False,main,Kotlin,True,True,False,False,True,https://api.github.com/repos/remountakhs/SurveyKit-master
273574217,https://github.com/Sage-Bionetworks/mobile-client-json,mobile-client-json,Json Schema Draft 7 documentation for the JSON model objects used to build the iOS and Android Assessment Model.,Sage-Bionetworks,Organization,https://avatars.githubusercontent.com/u/1250897?v=4,2020-06-19T19:45:51Z,2024-02-26T23:30:41Z,,261,"BSD 3-Clause ""New"" or ""Revised"" License",2,4,False,[],True,main,Swift,True,True,True,False,True,https://api.github.com/repos/Sage-Bionetworks/mobile-client-json
110045730,https://github.com/maryHoekstra/RouteTester,RouteTester,"A ResearchKit app developed for the POPMEM Computational Memory Lab at Queen's University, Kingston.",maryHoekstra,User,https://avatars.githubusercontent.com/u/25699628?v=4,2017-11-09T00:15:16Z,2017-12-17T14:08:28Z,,45169,,0,0,False,"['googlemaps', 'researchkit', 'swift']",False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/maryHoekstra/RouteTester
335515958,https://github.com/youjinp/wwdc-list,wwdc-list,List of all WWDC sessions with download links (wwdc09 - wwdc21),youjinp,User,https://avatars.githubusercontent.com/u/15708500?v=4,2021-02-03T05:19:46Z,2024-02-24T00:48:03Z,,570,,70,11,False,"['apple', 'ios', 'swift']",False,main,,True,True,False,False,True,https://api.github.com/repos/youjinp/wwdc-list
354119421,https://github.com/kabir-jolly/eTransplant,eTransplant,,kabir-jolly,User,https://avatars.githubusercontent.com/u/30024158?v=4,2021-04-02T19:54:47Z,2022-05-09T18:27:34Z,,142303,Eclipse Public License 2.0,0,0,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/kabir-jolly/eTransplant
84772354,https://github.com/arp122/ALSResearchStudy,ALSResearchStudy,This app leverages research kit to perform and Tapping Task and CoreMotion for number of Steps walked in a day.,arp122,User,https://avatars.githubusercontent.com/u/9165734?v=4,2017-03-13T01:45:26Z,2017-03-13T01:49:16Z,,77,,0,1,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/arp122/ALSResearchStudy
100017542,https://github.com/dmaulikr/workday,workday,"This is an IOS app using the ResearchKit framework that implements the Photographic Affect Meter (PAM), a novel tool for measuring affect. With PAM survey respondents select a photo that best suits their current mood. PAM is built in the Ecological Momentary Assessment (EMA) tradition, intended for frequent and unobtrusive measurement.",dmaulikr,User,https://avatars.githubusercontent.com/u/22164670?v=4,2017-08-11T09:47:59Z,2023-03-23T18:32:17Z,,859,GNU General Public License v3.0,0,0,False,[],False,master,Swift,True,True,False,False,False,https://api.github.com/repos/dmaulikr/workday
69023824,https://github.com/C3-PRO/c3-pro-questionnaire-preview-ios,c3-pro-questionnaire-preview-ios,iOS App that loads any FHIR questionnaire and displays it using ResearchKit,C3-PRO,Organization,https://avatars.githubusercontent.com/u/20068035?v=4,2016-09-23T12:42:53Z,2017-12-13T15:22:14Z,,10,,1,0,False,"['fhir', 'ios', 'researchkit']",False,master,Swift,True,True,False,False,True,https://api.github.com/repos/C3-PRO/c3-pro-questionnaire-preview-ios
549043435,https://github.com/ukcs485gFall2022/final-project-client-CourtVision1,final-project-client-CourtVision1,final-project-client-CourtVision1 created by GitHub Classroom,ukcs485gFall2022,Organization,https://avatars.githubusercontent.com/u/112120023?v=4,2022-10-10T15:29:14Z,2023-04-04T02:18:39Z,,1711,,0,0,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/ukcs485gFall2022/final-project-client-CourtVision1
58970075,https://github.com/jasonbobe/research-kit-apps,research-kit-apps,a list of researchkit apps,jasonbobe,User,https://avatars.githubusercontent.com/u/79295?v=4,2016-05-16T21:46:12Z,2016-05-16T21:46:12Z,,8,Creative Commons Zero v1.0 Universal,0,1,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/jasonbobe/research-kit-apps
733921722,https://github.com/shishir28/DBQ,DBQ,,shishir28,User,https://avatars.githubusercontent.com/u/332619?v=4,2023-12-20T12:44:58Z,2023-12-20T12:49:24Z,,41,,0,0,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/shishir28/DBQ
56234452,https://github.com/informaticslab/iiu-health,iiu-health,A prototype to explore the use of HealthKit and ResearchKit,informaticslab,Organization,https://avatars.githubusercontent.com/u/1820436?v=4,2016-04-14T12:11:13Z,2023-01-27T20:05:58Z,,2243,,0,1,False,[],True,master,Swift,True,True,False,False,True,https://api.github.com/repos/informaticslab/iiu-health
143637619,https://github.com/JasonFHough/Occurrence-Tracker,Occurrence-Tracker,A data driven iOS app that allows users to easily track reoccurring events or actions.,JasonFHough,User,https://avatars.githubusercontent.com/u/20949469?v=4,2018-08-05T18:25:00Z,2023-01-28T08:36:54Z,,42941,,0,0,False,[],True,master,Objective-C,False,False,False,False,False,https://api.github.com/repos/JasonFHough/Occurrence-Tracker
90928760,https://github.com/thcrawford/iOSSwiftLinks,iOSSwiftLinks,,thcrawford,User,https://avatars.githubusercontent.com/u/6595720?v=4,2017-05-11T02:32:49Z,2019-07-26T12:35:29Z,,46,,1,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/thcrawford/iOSSwiftLinks
190669062,https://github.com/techinpark/wwdc2019-video-sessions,wwdc2019-video-sessions,This is official video sessions of apple released by WWDC2019,techinpark,User,https://avatars.githubusercontent.com/u/45546296?v=4,2019-06-07T00:46:04Z,2023-06-09T04:23:14Z,,11,,10,0,False,"['swift', 'swiftui', 'wwdc2019']",False,master,,True,True,False,False,True,https://api.github.com/repos/techinpark/wwdc2019-video-sessions
75842492,https://github.com/Dynami27/Balance,Balance,Fall prevention app with Balance exercises for older adults. ,Dynami27,User,https://avatars.githubusercontent.com/u/19141493?v=4,2016-12-07T14:15:07Z,2017-03-10T15:44:39Z,,5396,,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/Dynami27/Balance
40386337,https://github.com/antonio081014/WWDC_Learning_Review,WWDC_Learning_Review,Present what I learned from WWDC each year. Purpose to work as a Learning Note,antonio081014,User,https://avatars.githubusercontent.com/u/777705?v=4,2015-08-08T00:35:35Z,2023-05-22T13:41:58Z,,4426,MIT License,20,3,False,"['learning-notes', 'wwdc']",False,master,Shell,True,True,True,False,True,https://api.github.com/repos/antonio081014/WWDC_Learning_Review
61893777,https://github.com/KerberosMobile/Open-Source-IOS-app,Open-Source-IOS-app,,KerberosMobile,User,https://avatars.githubusercontent.com/u/17329195?v=4,2016-06-24T15:25:17Z,2023-01-13T02:02:07Z,,506,MIT License,1,2,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/KerberosMobile/Open-Source-IOS-app
472872148,https://github.com/shirblc/shirblc,shirblc,,shirblc,User,https://avatars.githubusercontent.com/u/51282497?v=4,2022-03-22T17:41:07Z,2022-06-15T21:58:29Z,,20,,1,0,False,[],False,main,,False,False,False,False,False,https://api.github.com/repos/shirblc/shirblc
59595498,https://github.com/gustavochx/GargantaMongol,GargantaMongol,Improving ResearchKit and usable of him,gustavochx,User,https://avatars.githubusercontent.com/u/14792883?v=4,2016-05-24T17:48:29Z,2019-03-28T17:32:00Z,,12818,,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/gustavochx/GargantaMongol
56911630,https://github.com/darkarmyIN/Vigor,Vigor,AngelHack iOS App,darkarmyIN,Organization,https://avatars.githubusercontent.com/u/18657160?v=4,2016-04-23T09:34:18Z,2016-07-02T14:40:45Z,,52512,,1,0,False,[],False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/darkarmyIN/Vigor
464175588,https://github.com/kaizokugamer/survey_kit-main,survey_kit-main,,kaizokugamer,User,https://avatars.githubusercontent.com/u/80461049?v=4,2022-02-27T15:30:06Z,2022-11-19T08:42:18Z,,1703,MIT License,0,1,False,[],False,master,Dart,True,True,False,False,True,https://api.github.com/repos/kaizokugamer/survey_kit-main
63047315,https://github.com/C3-PRO/c3-pro-modules,c3-pro-modules,Overview of available modules plugging in to C3-PRO,C3-PRO,Organization,https://avatars.githubusercontent.com/u/20068035?v=4,2016-07-11T07:39:46Z,2022-03-16T10:53:33Z,,5,,1,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/C3-PRO/c3-pro-modules
666402704,https://github.com/void0620/WordPress,WordPress,,void0620,User,https://avatars.githubusercontent.com/u/126202756?v=4,2023-07-14T12:31:07Z,2024-01-12T06:59:58Z,,6481,Creative Commons Zero v1.0 Universal,2,0,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/void0620/WordPress
39512700,https://github.com/johnny12000/ResearchKitExtension,ResearchKitExtension,,johnny12000,User,https://avatars.githubusercontent.com/u/5271160?v=4,2015-07-22T15:03:26Z,2015-07-22T15:04:31Z,,7476,MIT License,0,0,False,[],False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/johnny12000/ResearchKitExtension
638618637,https://github.com/edwincuentologia/own-survey-kit-1.1,own-survey-kit-1.1,,edwincuentologia,User,https://avatars.githubusercontent.com/u/128407026?v=4,2023-05-09T18:28:32Z,2023-05-09T18:29:02Z,,63,MIT License,0,0,False,[],False,main,Dart,True,True,False,False,True,https://api.github.com/repos/edwincuentologia/own-survey-kit-1.1
636333955,https://github.com/edwincuentologia/own-survey-kit-0.1,own-survey-kit-0.1,,edwincuentologia,User,https://avatars.githubusercontent.com/u/128407026?v=4,2023-05-04T16:14:28Z,2023-05-04T16:15:40Z,,26332,MIT License,0,0,False,[],False,main,Dart,True,True,False,False,True,https://api.github.com/repos/edwincuentologia/own-survey-kit-0.1
417432391,https://github.com/shiro-muriithi/SURVEY,SURVEY,,shiro-muriithi,User,https://avatars.githubusercontent.com/u/61775383?v=4,2021-10-15T08:53:35Z,2021-10-15T09:03:45Z,,1989,MIT License,0,0,False,[],False,main,Kotlin,True,True,False,False,True,https://api.github.com/repos/shiro-muriithi/SURVEY
58807335,https://github.com/cs-backup/hackathon-Alexi,hackathon-Alexi,Hackathon project for FinTech RHB,cs-backup,Organization,https://avatars.githubusercontent.com/u/105536236?v=4,2016-05-14T12:43:32Z,2023-01-28T11:17:22Z,,1997,MIT License,0,0,False,[],True,master,Swift,True,True,False,False,True,https://api.github.com/repos/cs-backup/hackathon-Alexi
127628417,https://github.com/DreamerWinston/iOS-Developer-Note,iOS-Developer-Note,iOS深入浅出全阶段笔记总结,DreamerWinston,User,https://avatars.githubusercontent.com/u/37977010?v=4,2018-04-01T12:43:34Z,2021-05-28T02:43:23Z,,19583,,13,0,False,[],False,master,HTML,True,True,False,False,True,https://api.github.com/repos/DreamerWinston/iOS-Developer-Note
98693685,https://github.com/bouwman/LayoutResearch,LayoutResearch,,bouwman,User,https://avatars.githubusercontent.com/u/9154263?v=4,2017-07-28T22:49:16Z,2021-12-18T11:22:25Z,,12244,MIT License,0,0,False,[],False,master,Swift,True,True,True,False,True,https://api.github.com/repos/bouwman/LayoutResearch
158621772,https://github.com/indigothm/ResearchKit-HandsOn,ResearchKit-HandsOn,Playing with ResearchKit API and capabilities,indigothm,User,https://avatars.githubusercontent.com/u/6455846?v=4,2018-11-22T00:30:51Z,2018-12-19T05:35:26Z,,4019,,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/indigothm/ResearchKit-HandsOn
451329686,https://github.com/cs342-budi/BudiApp,BudiApp,,cs342-budi,Organization,https://avatars.githubusercontent.com/u/97643362?v=4,2022-01-24T05:33:43Z,2022-04-17T20:46:37Z,,234309,,0,0,False,[],False,main-app,Swift,True,True,False,False,True,https://api.github.com/repos/cs342-budi/BudiApp
55445205,https://github.com/matt-linaberry/Depressed,Depressed,,matt-linaberry,User,https://avatars.githubusercontent.com/u/8837300?v=4,2016-04-04T21:06:44Z,2018-02-06T04:47:45Z,,1667,MIT License,0,0,False,[],False,master,Swift,True,True,False,False,False,https://api.github.com/repos/matt-linaberry/Depressed
317052304,https://github.com/kidninja23/FeelBetter2020,FeelBetter2020,KSU Senior Project Health Mobile Application,kidninja23,User,https://avatars.githubusercontent.com/u/45692485?v=4,2020-11-29T22:06:27Z,2023-01-19T17:43:48Z,,34684,,1,0,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/kidninja23/FeelBetter2020
281372034,https://github.com/matteocrippa/matteocrippa,matteocrippa,It's me!,matteocrippa,User,https://avatars.githubusercontent.com/u/475463?v=4,2020-07-21T10:54:12Z,2022-01-30T19:19:02Z,,42,,0,1,False,[],False,master,,True,True,False,False,True,https://api.github.com/repos/matteocrippa/matteocrippa
65538228,https://github.com/akshayadav/firstResearchKitApp,firstResearchKitApp,creating a ResearchKit app for trial ,akshayadav,User,https://avatars.githubusercontent.com/u/6624545?v=4,2016-08-12T08:45:40Z,2016-08-12T08:50:19Z,,7899,,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/akshayadav/firstResearchKitApp
87952348,https://github.com/unknownunknown/MOCvidbooth,MOCvidbooth,MOC video booth built with Researchkit,unknownunknown,User,https://avatars.githubusercontent.com/u/18040442?v=4,2017-04-11T15:47:47Z,2017-04-11T16:06:04Z,,2703,,0,0,False,[],False,master,Swift,True,True,False,False,True,https://api.github.com/repos/unknownunknown/MOCvidbooth
518356337,https://github.com/SarahSilva0/MapaGlicemico,MapaGlicemico,Aplicativo feito usando CareKit e ResearchKit,SarahSilva0,User,https://avatars.githubusercontent.com/u/91162156?v=4,2022-07-27T07:35:30Z,2022-07-27T07:56:15Z,,32,,0,0,False,[],False,main,Swift,True,True,False,False,True,https://api.github.com/repos/SarahSilva0/MapaGlicemico
276997268,https://github.com/DukeMobileDevCenter/Jigsaw,Jigsaw,Jigsaw Depolarization app.,DukeMobileDevCenter,Organization,https://avatars.githubusercontent.com/u/55154813?v=4,2020-07-03T22:27:06Z,2023-06-10T10:59:29Z,,26305,"BSD 3-Clause ""New"" or ""Revised"" License",1,0,False,[],False,master,Objective-C,True,True,False,False,True,https://api.github.com/repos/DukeMobileDevCenter/Jigsaw
